Thiamine pyrophosphate,HMDB0001372,C00068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Folic Acid,HMDB00121,C00504,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vitamin K1,HMDB03555,C02059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Biliverdin,HMDB01008,C00500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NAD,HMDB00902,C00003,13959098,14446872,15596216,9954103,10086487,9451704,17923565,8801408,9421483,9848291,7351034,13680050,8923153,15445789,9944903,15806095,18725423,16878348,15820464,13122540,11106276,11278171,13842942,15853455,7130515,13609504,13227349,14236592,8652724,15491823,14465636,14806662,8442379,14795972,9619449,10039429,13587061,9054124,9490557,6858700,16759713,8678717,8657580,8623549,17452917,13395819,16458430,15526524,15828870,14995132,13152893,14646237,15306802,13721113,11933321,9417306,15811050,15155216,5144018,15655942,9077775,14184414,9447891,14975325,17356878,13460894,13852222,12183814,15365003,10652366,16065360,15566840
Methylcobalamin,HMDB02274,C06453,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cyanocobalamin (Vitamin B12),HMDB00607,C02823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NADPH,HMDB00221,C00005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thyroxine,HMDB00248,C01829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FAD,HMDB01248,C00016,661608,415961,428066,251278,235073,237745,555307,209670,235487,298910,230144,404204,251816,551616,299725,399204,543069,382640,416412,537300,366044,374949,542004,440394,214142,429811,447113,361171,245448,568176,464546,312057,229677,553235,293783,242572,487039,286211,293515,152755,687130,228778,200556,187526,545348,573447,611532,788936,489568,465439,366856,734917,459079,367245,364272,202911,560626,524422,138014,681287,197750,648642,283387,526901,556278,395954,509206,373509,442818,229774,475433,363159
Adenosylcobalamin,HMDB02086,C00194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ubiquinol,HMDB13111,C11378,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Malondialdehyde,HMDB06112,C19440,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycolic acid,HMDB00115,C00160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pyruvate,HMDB00243,C00022,46814,51891,45152,N/A,N/A,N/A,54915,N/A,N/A,N/A,N/A,49777,N/A,49602,8679,45694,65816,46447,52303,40761,47882,53164,43361,50399,N/A,49540,45231,40580,N/A,37843,37936,37584,N/A,19912,N/A,N/A,49960,N/A,N/A,N/A,38814,N/A,N/A,N/A,42357,50555,31927,43413,23178,27561,43239,29111,32910,31096,36034,N/A,43415,45615,N/A,35963,N/A,35793,N/A,35612,43336,42013,29972,42564,46568,29430,37907,29421
Lactate,HMDB00190,C00186,663262,671289,593424,521944,556327,491412,463525,506936,444778,486181,508662,466046,577662,535256,607274,473617,1215718,566884,562600,330058,446604,431039,407658,585527,338008,425463,515722,525830,541175,469966,560454,450732,497489,538740,540329,358332,422821,336250,360929,243783,428884,657650,460888,432248,505482,308542,451645,347802,572125,384174,454393,384343,447245,350204,530747,492299,504865,310331,322712,399592,447156,445620,480438,416667,645953,434439,366905,354718,454869,523559,497899,458122
Glyceraldehyde,HMDB01051,C00577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Hydroxypropionic Acid,HMDB00700,C01013,2387793,818535,1155610,2387207,1382033,2712014,1092308,1627631,1103188,1545179,1282818,2392304,1192832,2026408,1573781,832949,2159960,727874,2592491,1400719,1651822,1314771,636718,1493141,1074132,986848,1155709,1464774,893507,1603359,1675415,622625,1070554,666562,720057,1369439,905418,739733,517350,685053,1548907,614264,792333,811713,600932,1660136,987759,1428410,499046,829311,888277,743971,705204,2044455,2088571,511960,786211,660749,1271586,475880,822420,914178,673513,546634,1119708,1831135,1407240,825730,1817768,888596,481554,545270
isoValeric Acid /3-Oxobutanoic Acid/4-Oxobutanoic Acid,HMDB00718/HMDB0001259,C08262/C00232/C00164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-Oxobutyrate,HMDB00005,C00109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gamma-Aminobutyrate,HMDB0000112,C00334,81431,85179,78911,61933,56401,72359,89768,88539,74227,64435,73898,71866,85298,68416,91683,84450,99709,69691,98567,76744,60417,75399,83752,95967,43904,78371,67692,78093,61448,64629,56790,65477,51270,56255,52803,62104,49971,61817,69729,36507,66549,64545,54248,43155,77259,57047,69785,67936,69045,67671,49960,68412,77535,65119,40943,58186,71329,60200,21804,54070,49883,55661,62404,55546,70684,54018,53327,38289,69753,43576,78111,62717
Malonic Acid,HMDB00691,C00383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3HBA,HMDB0000357,C01089,93329,138369,86572,125155,174286,64979,93697,118951,116424,159871,103338,118086,97116,96901,130402,74235,140570,83782,110569,58078,92479,113772,76249,113468,61836,98886,141509,149150,58520,78741,70707,68994,103414,46820,83662,74388,85539,85931,117854,67753,97265,111016,90997,28824,77225,60351,89274,107949,65373,93259,81976,113283,68608,75645,64202,95483,127947,62883,34131,63190,82827,103650,89968,65358,110583,56584,84176,57072,55773,51607,87283,70174
2-Hydroxyisobutyrate/2-Hydroxybutyrate,HMDB00729,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glycerate,HMDB00139,C00258,94415,96924,113862,396498,454851,454472,110332,371682,462706,277141,338046,98353,531036,96409,456486,143281,121870,101044,89967,77451,86424,81637,86932,98942,170139,67323,86012,81999,321470,81195,77933,90852,295909,76211,411635,259550,76688,298453,441192,150606,80625,473544,359451,293338,85254,61195,90783,97920,79825,60311,69728,79343,73306,81077,64634,328298,84301,83792,93132,81230,355842,84548,229832,80709,84251,61445,68039,68991,81321,60636,73700,87263
Uracil,HMDB00300,C00106,33809,29418,34756,63042,30653,42653,33986,39871,37420,48140,32352,36562,45610,41216,47777,39939,64812,31916,44526,29458,30908,23968,31837,38328,29857,25944,31246,38698,33923,35731,33671,31623,48660,27315,37241,35726,34667,62487,38566,22909,28703,34609,73524,37371,35446,36563,52355,41534,34126,34859,32969,43550,27210,29999,31079,29529,43529,36345,24748,29494,42529,30191,32715,56892,40462,37529,36520,32269,36967,18308,27471,31285
Fumaric Acid,HMDB00134,C00122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maleic Acid,HMDB00176,C01384,81066,86183,193231,229819,124189,89232,71230,132331,151765,175294,212566,232465,181822,124193,106467,89149,146553,186608,262430,58580,149659,83194,121219,177589,200877,149866,34961,96788,80404,62582,96898,75032,67848,59017,51794,61200,41627,157279,184548,62891,171282,146639,71357,63945,69997,78069,60245,154862,131412,77184,54908,78059,74736,55896,69927,78060,111058,53272,38681,387468,71871,46736,78202,168250,59106,55487,118753,59796,111822,82273,373782,80458
N-AcetylGlycine,HMDB00532,N/A,24385,24126,25673,30504,29006,34356,25422,29037,33268,30031,23291,27841,24876,27323,25657,25042,25927,22834,25185,21558,27715,27597,27427,20470,29177,32149,30077,32722,18817,20213,22586,23105,17245,18855,27953,21556,22628,19031,19368,27460,20010,18662,21774,20271,18600,15760,22401,17400,18038,20266,22024,23148,22694,21655,19175,20498,16569,17688,32200,14508,20683,19617,22370,18928,19609,23866,20324,24132,16109,27122,19301,21626
Guanidinoacetate,HMDB00128,C00581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2-Hydroxyisovaleric Acid,HMDB00407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Succinate,HMDB00254,C00042,9385669,12671319,11845348,12946329,14177292,11480973,13558799,12037073,10935807,11361647,12348036,12613987,12906017,13006589,12762372,12875488,16578778,10565011,12422658,9322389,8438255,11327638,10406850,11103940,8800989,8827155,11298620,10787799,8021424,8195458,8031619,9095463,8663018,7492790,9098563,9170251,6750027,10419627,11623328,5846829,9057879,10772054,10025769,7890805,9973422,10181234,9638217,9184112,7651284,8082677,7880498,8747486,10078390,7802268,7638659,9053936,8810111,9205397,4688412,8297846,8994446,8727271,8342292,7864495,8056477,7386658,7155779,6400409,11059970,5925987,8735636,8878191
Methylmalonate,HMDB00202,C02170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3-Hydroxyisovaleric Acid,HMDB00754,C20827,N/A,N/A,N/A,129508,113266,122487,N/A,126157,143648,143682,147895,N/A,120102,N/A,122426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149997,N/A,N/A,N/A,130975,N/A,N/A,N/A,114139,N/A,123423,127631,N/A,120037,109394,113395,N/A,149575,115110,113037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,107064,N/A,N/A,141732,N/A,115615,N/A,135416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Erythrose,HMDB02649,C01796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Threitol,HMDB04136,C16884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicotinic Acid,HMDB01488,C00253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Picolinic Acid,HMDB0002243,C10164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thymine,HMDB00262,C00178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Citraconic Acid,HMDB00634,C02226,53604,37689,42512,115305,166716,125702,55958,142612,168639,151186,147238,46330,149593,103302,165945,42537,102832,33441,58283,53010,91369,45681,104616,58468,150214,64465,31656,62822,175057,42310,82959,60601,151721,70760,153229,144810,61503,127339,125706,237511,74603,167904,162814,175049,58537,72363,69322,55274,65310,69565,77456,65349,109668,72999,79380,156816,63696,72299,127433,50176,143078,50886,158736,64953,71790,50283,87002,61698,75286,64638,84806,75741
2-oxo-Isocaproic Acid,HMDB00695,C00233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Itaconic Acid,HMDB02092,C00490,199285,190187,203446,171310,233216,177654,203173,188863,192979,194884,182391,206236,181605,169134,200215,175665,253608,188549,171816,152861,166494,152933,151153,173327,169927,153154,150493,185188,144235,135528,119307,142022,143813,124887,151728,117883,117803,123609,129024,112497,120644,153437,150795,119522,133507,145621,155831,123102,152810,156521,145418,138172,142183,190431,138730,101764,154352,122362,112330,143938,128447,135334,116578,135626,147274,129842,149133,111016,140334,110597,143995,120592
N-Ac-Alanine,HMDB00766,N/A,25846,27488,25536,24431,26716,33809,21839,24803,39508,31141,17976,22147,28980,21235,34839,29245,61933,30416,27526,19890,24310,18811,20800,19743,14811,29277,23813,19631,24801,26882,23343,16898,23501,20182,16666,26588,38322,21566,12221,21367,24652,33145,23861,22119,24655,21469,26320,9135,23591,26664,21818,13283,28761,27665,20375,22595,19365,21893,18495,23470,29391,22535,21093,23157,21584,28358,23075,11883,24036,15432,20575,29246
MethylSuccinate,HMDB01844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
D-Leucic Acid,HMDB00624,C03264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glutaric Acid,HMDB00661,C00489,37201,52141,46605,44592,44679,39945,44114,46857,49776,46972,43218,42109,36778,39658,50316,38705,55076,39859,40070,41052,48207,44437,39055,46470,45546,44585,48773,50595,43647,38190,36528,40713,38252,33731,41985,34045,40643,33728,34599,47923,35287,38983,54656,37087,42377,32591,37232,40401,35488,28708,39280,33094,40956,37994,39968,42655,29945,38090,49548,29993,37414,47289,32667,39734,38660,26209,40199,33639,31525,34111,33849,45289
Oxalacetate,HMDB00223,C00036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ethylmalonic acid,HMDB00622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
